address,PERIODIC_EXECUTION_score,PERIODIC_EXECUTION_support_n,PERIODIC_EXECUTION_state,PERIODIC_EXECUTION_reasons,SCRIPT_TEMPLATE_REPETITION_score,SCRIPT_TEMPLATE_REPETITION_support_n,SCRIPT_TEMPLATE_REPETITION_state,SCRIPT_TEMPLATE_REPETITION_reasons,BATCH_DISTRIBUTION_score,BATCH_DISTRIBUTION_support_n,BATCH_DISTRIBUTION_state,BATCH_DISTRIBUTION_reasons,FAN_IN_COLLECTION_score,FAN_IN_COLLECTION_support_n,FAN_IN_COLLECTION_state,FAN_IN_COLLECTION_reasons,CELL_CONSOLIDATION_score,CELL_CONSOLIDATION_support_n,CELL_CONSOLIDATION_state,CELL_CONSOLIDATION_reasons,CELL_FRAGMENTATION_score,CELL_FRAGMENTATION_support_n,CELL_FRAGMENTATION_state,CELL_FRAGMENTATION_reasons,ROUND_TRIP_score,ROUND_TRIP_support_n,ROUND_TRIP_state,ROUND_TRIP_reasons,IRREGULAR_ACTIVITY_score,IRREGULAR_ACTIVITY_support_n,IRREGULAR_ACTIVITY_state,IRREGULAR_ACTIVITY_reasons,DAO_ACTIVITY_score,DAO_ACTIVITY_support_n,DAO_ACTIVITY_state,DAO_ACTIVITY_reasons,top_archetype,top_score,is_scripted,touches_cellbase_directly,n_cellbase_inputs_direct,n_tx_in_window
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg2h7uwwprx9jj45wjl3atqcx9n2ztadscfrnanm,0.2752706844233456,3,OK,,0.3764861294583884,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.0023308284697269397,2,OK,,0.0035118819378527418,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.5515086896030388,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.5515086896030388,False,False,0.0,757
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg2ww55lsgft0gcwr3d3t4q080au6w59dcm27x2h,0.15171910028484925,3,OK,,0.37607861936721,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.2932270114488105,2,OK,,0.44180799169586976,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3327163321274797,3,OK,NEAR_ZERO_NET_FLOW,0.5397245106602226,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.5397245106602226,False,False,0.0,1043
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg338aj4hnmutep9ufyd9yyuh3ju7rr8lq03fejn,0.49620379020306515,3,OK,,0.3623595505617977,2,OK,SINGLE_LOCK_SCRIPT,0.055018603678370574,3,OK,,0.2841602903298985,2,OK,,0.4281470747529832,2,OK,FEW_DISTINCT_SOURCES,0.08961217843667085,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.5207317695447624,4,OK,VARIED_DAY_OF_WEEK;MIXED_TX_SHAPES,0.0,1,OK,,IRREGULAR_ACTIVITY,0.5207317695447624,False,False,0.0,89
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg3xv33uywn6sjyvmnzckatkpke54mlx8srepf4g,0.343677637595947,3,OK,,0.3539719626168224,2,OK,SINGLE_LOCK_SCRIPT,0.20847651591108446,3,OK,,0.01786068111175988,2,OK,,0.015385388480246969,2,OK,,0.339558503754322,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.8422705252518755,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK;MIXED_TX_SHAPES,0.0,1,OK,,IRREGULAR_ACTIVITY,0.8422705252518755,False,False,0.0,214
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg3y6k5gqrgjt54wzhxar4kys594v2s0vg2fpsmk,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,SINGLE_LOCK_SCRIPT,0.27203642929861027,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.44308243782576173,2,OK,FEW_DISTINCT_DESTINATIONS,0.3310613492344126,3,OK,NEAR_ZERO_NET_FLOW,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,CELL_FRAGMENTATION,0.44308243782576173,False,False,0.0,2
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg40ucnf7tt8zvnje7xhatf3yllc8zh4pqq25wqh,0.21931084916095042,3,OK,,0.4045547594677585,2,OK,SINGLE_LOCK_SCRIPT,0.24985399784096174,3,OK,,0.0008026553629401826,2,OK,,0.0012093686464025792,2,OK,FEW_DISTINCT_SOURCES,0.4069525495144833,2,OK,FEW_DISTINCT_DESTINATIONS,0.0328664690632691,3,OK,,0.8649653691969608,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.8649653691969608,False,False,0.0,2931
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg4cz7lvtz6anfw0uxkrxu8d0gxcfuww2gp702wk,0.34187517422607977,3,OK,,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.25820406848681654,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.4205528223430959,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.8326797045225134,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.8326797045225134,False,False,0.0,118
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg4yg2m9jpx5efeu4q0vrp643gjmad37nqrk9glt,0.30457071352736037,3,OK,,0.37457531143827855,2,OK,SINGLE_LOCK_SCRIPT,0.2717283472722245,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.4425806457104437,2,OK,FEW_DISTINCT_DESTINATIONS,0.3330602061617182,3,OK,NEAR_ZERO_NET_FLOW,0.7275276117075766,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK;MIXED_TX_SHAPES,0.0,1,OK,,IRREGULAR_ACTIVITY,0.7275276117075766,False,False,0.0,884
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg58nlmgm0f04zj3fedh4d369cpdz67s5q8n0dxm,0.3249254410975887,2,OK,,0.7405063291139241,1,OK,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.4936708860759494,2,OK,FANOUT_DOMINANT_SHAPE,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.9873417721518988,2,OK,1_TO_N_SHAPE;FEW_DISTINCT_DESTINATIONS,0.0,3,OK,,0.3435800327363766,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,CELL_FRAGMENTATION,0.9873417721518988,True,False,0.0,158
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg5jmhqdrajsdjx6cfxjxh8rgcyd0tqknsgt33vf,0.44985301206099954,3,OK,,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.6345786894535885,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.6345786894535885,False,False,0.0,808
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg5lst9mlwu80g4jr84edy4yl3aznsjppqhnt9pw,0.4088073456242169,3,OK,,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.29407285859722054,2,OK,,0.44308243782576173,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.5516412852331265,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.5516412852331265,False,False,0.0,648
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg60za567aggkr4kdukm540wrujl4xn83g5sff6z,0.3550670957329488,2,OK,,0.7426470588235294,1,OK,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.4950980392156863,2,OK,FANOUT_DOMINANT_SHAPE,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.9901960784313726,2,OK,1_TO_N_SHAPE;FEW_DISTINCT_DESTINATIONS,0.0,3,OK,,0.3358030237984985,4,OK,VARIED_DAY_OF_WEEK,0.0,1,OK,,CELL_FRAGMENTATION,0.9901960784313726,True,False,0.0,102
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg64upk25mkwaurfnz52t5wcm4hkw8ukgqdmqsjq,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,ROUND_TRIP,0.3333333333333333,False,False,0.0,2
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg6agcch2m7k8lsh00nv05ztfmz0euvqkcfpz7ec,0.5983699296504638,3,OK,,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.01470467185397892,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.023950402044635746,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.6226692202058348,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.6226692202058348,False,False,0.0,370
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg6etjlacez8tnmwnue2rpngpyjzn7nd8q46sh5m,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg6j932zy4ztkzmtpye2uhzsju5npw795s89dznx,0.0,3,OK,,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.3432158656987901,3,OK,,0.29168202234846263,2,OK,,0.43948014158327586,2,OK,FEW_DISTINCT_SOURCES,0.3861648756515235,2,OK,,0.331846698310771,3,OK,NEAR_ZERO_NET_FLOW,0.6658761760528382,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.6658761760528382,False,False,0.0,246
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg709r8jqauttpmkjv2x2jg3mtdwvqk7acc26w2j,0.19120314007893555,3,OK,,0.46875,2,OK,SINGLE_LOCK_SCRIPT,0.34004553662326287,3,OK,FANOUT_DOMINANT_SHAPE,0.0,2,OK,,0.0,2,OK,,0.5538530472822022,2,OK,1_TO_N_SHAPE;FEW_DISTINCT_DESTINATIONS,0.5552082062513451,3,OK,HIGH_RECIPROCITY_CELL;HIGH_RECIPROCITY_LEGACY_EDGES;NEAR_ZERO_NET_FLOW,0.5334153480178756,4,OK,HIGH_INTERVAL_VARIANCE,0.0,1,OK,,ROUND_TRIP,0.5552082062513451,False,False,0.0,8
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg7amrm9saduc4acdzlerezh8x02rnlhpgctv0fh,0.2825814746352689,3,OK,,0.5526315789473684,2,OK,SINGLE_LOCK_SCRIPT,0.14317706805190014,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.23320128306619037,2,OK,FEW_DISTINCT_DESTINATIONS,0.6480998320215714,3,OK,HIGH_RECIPROCITY_CELL;HIGH_RECIPROCITY_LEGACY_EDGES;NEAR_ZERO_NET_FLOW,0.6567194383370791,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.6567194383370791,False,False,0.0,38
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg7hr6px90xaq7398ykma025h78hlt9q6sx6xhlc,0.380953328833087,3,OK,,0.3913834951456311,2,OK,SINGLE_LOCK_SCRIPT,0.23667834796578222,3,OK,,0.04813334307505627,2,OK,,0.061667095863895065,2,OK,FEW_DISTINCT_SOURCES,0.3086819556178845,2,OK,,0.25537969198871635,3,OK,,0.7062066773963092,4,OK,VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.7062066773963092,False,False,0.0,2260
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg7s83aycfqw32rp2cl30mezyc5l5q4zfqppp5t0,0.15085501496587853,3,OK,,0.3766741071428572,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.2927600333356258,2,OK,,0.44110439122832523,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.33243126067630674,3,OK,NEAR_ZERO_NET_FLOW,0.5377694541271787,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.5377694541271787,False,False,0.0,448
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg7ufw40k8zhr0203nhe009gug2x5m9hfc7k2a50,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg8pu56q5tq5fw73kv89xfvc8krqrwmz4seqggu7,0.0,3,OK,,0.37684729064039413,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.29262422382580566,2,OK,,0.4408997657182457,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.33293414954649986,3,OK,NEAR_ZERO_NET_FLOW,0.7037679830323003,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.7037679830323003,False,False,0.0,1218
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg8td6r2j7dwevxfd0c84lzn0j9dh0tkecqdrktc,0.3627943239367934,3,OK,,0.4342105263157895,2,OK,SINGLE_LOCK_SCRIPT,0.3149895497141803,3,OK,FANOUT_DOMINANT_SHAPE,0.03830807229193694,2,OK,,0.03714423538390832,2,OK,,0.5130428227456189,2,OK,1_TO_N_SHAPE;FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.7406794249972735,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.7406794249972735,False,False,0.0,19
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg8zg7hg80ul7sj74vc0rfe2ya7zxvzxxcv5tleh,0.4214360338086493,3,OK,,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.29407285859722054,2,OK,,0.44308243782576173,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.5469219078604196,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.5469219078604196,False,False,0.0,96
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqg9zt77ljsy79v237ska0mgf4zd50avq0cdx0vpw,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.5,2,OK,FANOUT_DOMINANT_SHAPE,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,1.0,2,OK,1_TO_N_SHAPE;FEW_DISTINCT_DESTINATIONS,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,CELL_FRAGMENTATION,1.0,False,False,0.0,1
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqga7576ut7xx2v5xv68r6xuxv73mryg6lsuvp7yx,0.2946296938701418,3,OK,,0.37357414448669196,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.005684078426038808,2,OK,,0.005174330063553288,2,OK,,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.6341895406830047,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK;MIXED_TX_SHAPES,0.0,1,OK,,IRREGULAR_ACTIVITY,0.6341895406830047,False,False,0.0,263
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqga8fka44mj0qm9pz3zx8fh23cd9t7ye2qw4p9mm,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,SINGLE_LOCK_SCRIPT,0.27203642929861027,3,OK,,0.29407285859722054,2,OK,,0.44308243782576173,2,OK,FEW_DISTINCT_SOURCES,0.44308243782576173,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,CELL_CONSOLIDATION,0.44308243782576173,False,False,0.0,2
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgcls79s3gyaetwz3sm27r5gfjguywnh2cxxda76,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.0,2,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,1
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgcz52lrjnahz4fqftgu99pl00ekkzmcnqw90ng6,0.6003749735498572,3,OK,LOW_LIFETIME_VARIANCE,0.3764204545454546,2,OK,SINGLE_LOCK_SCRIPT,0.006182646120422926,3,OK,,0.0014156369564849898,2,OK,,0.0012886825821159685,2,OK,,0.010070055405130892,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.5455728457475669,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,PERIODIC_EXECUTION,0.6003749735498572,False,False,0.0,528
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgdfcqrc54z7gdl04pmq7vskgdzx2axu0cns0vcq,0.4340179983882943,3,OK,,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.0023250976863128684,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.0037870293831261037,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.6513431930642831,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.6513431930642831,False,False,0.0,468
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgdfkqjl4zve8hmvt72a2gykfrwnae27ecw45zxl,0.4662004600930007,3,OK,LOW_LIFETIME_VARIANCE,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.0,2,OK,MANY_DISTINCT_SENDERS,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.6558834762918029,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.6558834762918029,False,False,0.0,114
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgdh67vg3ffv9r3zccpq3nmdysrqzgv77s04dskt,0.4689950247267771,3,OK,LOW_LIFETIME_VARIANCE,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.6339477231769096,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.6339477231769096,False,False,0.0,1154
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgdxphgsetrscx0nayzu4w3y0mptppcf2cdy8eyh,0.2034060339050189,3,OK,,0.3877118644067796,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.01993714295574373,2,OK,,0.030039487310221078,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.5904387875743706,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.5904387875743706,False,False,0.0,590
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqge57hkg6u3mc7jwh7emmu7pne7keyn2ccf79a2t,,0,INSUFFICIENT_EVIDENCE,,0.5,1,OK,SINGLE_LOCK_SCRIPT,0.18135761953240684,3,OK,,0.39209714479629404,2,OK,FANIN_DOMINANT_SHAPE,0.5907765837676823,2,OK,N_TO_1_SHAPE;FEW_DISTINCT_SOURCES,0.29538829188384114,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,,0,INSUFFICIENT_EVIDENCE,HIGH_INTERVAL_VARIANCE,0.0,1,OK,,CELL_CONSOLIDATION,0.5907765837676823,False,False,0.0,3
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgf977v8w9d3pd0fk7w6fxx48pl6veplgstupmw8,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgfqwmvzh39rck52chuz5t6404wqmywtagx3n5lf,0.48482387805778565,3,OK,LOW_LIFETIME_VARIANCE,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.6297116654137647,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.6297116654137647,False,False,0.0,50
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgg8w4ddafhudspnvc8aapvpek3rvmk33qqk5up2,0.4562061564398461,3,OK,LOW_LIFETIME_VARIANCE,0.6136363636363636,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.5233971733792047,2,OK,FANIN_DOMINANT_SHAPE,0.6705618517986014,2,OK,N_TO_1_SHAPE;FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.5507303488683718,4,OK,HIGH_INTERVAL_VARIANCE,0.0,1,OK,,CELL_CONSOLIDATION,0.6705618517986014,False,False,0.0,11
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqgggfv0k0gj6r4du3z58c6d39fq6vn7hps0v89nt,0.1040086582798782,3,OK,,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.0006981756935765403,3,OK,,0.31920503744965684,2,OK,,0.40895658574870747,2,OK,FEW_DISTINCT_SOURCES,0.000831212572659925,2,OK,FEW_DISTINCT_DESTINATIONS,0.33330569749428185,3,OK,NEAR_ZERO_NET_FLOW,0.5811907372773075,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.5811907372773075,False,False,0.0,986
